盛世大阅兵,,3.2万,1.17,<0.1%,1,<0.1%,262,--
天下无毒,上映51天,67.0万,1.10,<0.1%,3,<0.1%,94,75.1%
姜子牙,上映2天,6.65亿,30264.04,44.7%,164823,41.0%,46,31.3%
我和我的家乡,上映2天,5.47亿,27289.57,40.3%,128302,31.9%,54,41.5%
夺冠,上映8天,3.85亿,5886.02,8.7%,48684,12.1%,30,33.9%
急先锋,上映3天,1.44亿,2947.03,4.3%,45920,11.4%,17,18.0%
八佰,上映43天,30.59亿,486.68,0.7%,4494,1.1%,29,32.1%
2019阅兵盛典,上映2天,453.9万,233.37,0.3%,4710,1.1%,13,7.3%
一点就到家,点映,142.0万,92.65,0.1%,1046,0.2%,23,20.9%
信条,上映29天,4.46亿,82.11,0.1%,469,0.1%,39,48.3%
赤焰,上映8天,143.6万,75.47,0.1%,217,<0.1%,100,--
骄傲的少年,上映23天,89.1万,33.47,<0.1%,121,<0.1%,75,--
萌宠流浪记,上映15天,932.5万,22.49,<0.1%,659,0.1%,11,12.9%
阿里巴巴与神灯,上映28天,1861.8万,22.28,<0.1%,114,<0.1%,45,56.9%
芙蓉渡,上映22天,111.8万,21.60,<0.1%,48,<0.1%,130,5.8%
碧血锦衣卫,,35.8万,19.69,<0.1%,30,<0.1%,98,--
食神归来,上映8天,33.7万,14.93,<0.1%,33,<0.1%,62,--
再见吧！少年,点映,57.6万,14.49,<0.1%,95,<0.1%,39,65.0%
跟世俗说再见,上映8天,25.7万,13.83,<0.1%,72,<0.1%,52,2.0%
1/2的魔法,上映45天,6812.7万,13.45,<0.1%,267,<0.1%,15,14.6%
黄花塘往事,,42.9万,13.33,<0.1%,22,<0.1%,84,--
花木兰,上映22天,2.77亿,10.62,<0.1%,316,<0.1%,9,16.0%
秀美人生,上映27天,1958.1万,7.66,<0.1%,45,<0.1%,48,10.1%
菊次郎的夏天,上映8天,814.2万,6.89,<0.1%,98,<0.1%,18,33.1%
误杀,,13.32亿,6.41,<0.1%,31,<0.1%,46,8.5%
幸福是什么？,上映53天,14.7万,4.56,<0.1%,21,<0.1%,56,--
天池水怪,,50.6万,3.49,<0.1%,44,<0.1%,25,--
北平会馆,上映44天,819.8万,2.57,<0.1%,70,<0.1%,13,13.5%
我在时间尽头等你,上映39天,5.05亿,2.12,<0.1%,70,<0.1%,9,13.7%
死无对证,上映15天,2936.3万,1.63,<0.1%,83,<0.1%,6,5.1%
半条棉被,上映29天,527.5万,1.60,<0.1%,37,<0.1%,16,11.7%
新愚公移山,上映23天,184.2万,1.57,<0.1%,26,<0.1%,14,11.4%
朝颜,上映11天,10.6万,1.36,<0.1%,51,<0.1%,9,--
盛世大阅兵,,2.0万,1.17,<0.1%,3,<0.1%,88,--
天下无毒,上映50天,65.9万,1.15,<0.1%,4,<0.1%,81,--
哈利·波特与魔法石,,2.47亿,1.12,<0.1%,10,<0.1%,33,13.0%
姜子牙,上映首日,3.62亿,36105.16,48.5%,150983,36.3%,59,40.8%
我和我的家乡,上映首日,2.74亿,27424.86,36.9%,139551,33.6%,49,36.0%
急先锋,上映2天,1.15亿,5695.26,7.6%,79841,19.2%,19,20.0%
夺冠,上映7天,3.26亿,4431.47,5.9%,35942,8.6%,31,35.0%
2019阅兵盛典,上映首日,220.6万,212.37,0.2%,4649,1.1%,12,5.2%
八佰,上映42天,30.55亿,188.54,0.2%,1988,0.4%,26,31.1%
赤焰,上映7天,68.2万,51.66,<0.1%,192,<0.1%,76,66.3%
骄傲的少年,上映22天,55.6万,36.61,<0.1%,135,<0.1%,72,--
信条,上映28天,4.45亿,17.48,<0.1%,140,<0.1%,29,42.2%
芙蓉渡,上映21天,90.2万,17.40,<0.1%,42,<0.1%,104,--
碧血锦衣卫,,16.1万,13.51,<0.1%,25,<0.1%,86,33.8%
黄花塘往事,,29.5万,12.31,<0.1%,18,<0.1%,87,--
跟世俗说再见,上映7天,11.8万,10.44,<0.1%,65,<0.1%,44,--
萌宠流浪记,上映14天,910.0万,10.29,<0.1%,412,<0.1%,8,12.6%
食神归来,上映7天,18.8万,10.17,<0.1%,25,<0.1%,65,63.1%
阿里巴巴与神灯,上映27天,1839.5万,9.04,<0.1%,79,<0.1%,31,34.8%
再见吧！少年,点映,43.1万,8.34,<0.1%,20,<0.1%,88,75.0%
误杀,,13.32亿,5.75,<0.1%,27,<0.1%,50,60.7%
花木兰,上映21天,2.77亿,5.07,<0.1%,213,<0.1%,7,10.8%
1/2的魔法,上映44天,6799.2万,4.98,<0.1%,129,<0.1%,11,13.7%
天池水怪,,47.1万,4.52,<0.1%,38,<0.1%,37,--
秀美人生,上映26天,1950.4万,4.42,<0.1%,26,<0.1%,49,39.8%
大河向东流之沁源故事,上映35天,32.0万,3.51,<0.1%,53,<0.1%,19,--
迷失的心,上映8天,34.2万,3.04,<0.1%,14,<0.1%,53,--
幸福是什么？,上映52天,10.2万,2.82,<0.1%,10,<0.1%,75,--
半条棉被,上映28天,525.9万,2.64,<0.1%,31,<0.1%,33,5.7%
巧虎大飞船历险记,,2399.6万,2.51,<0.1%,3,<0.1%,162,52.6%
北平会馆,上映43天,817.2万,2.30,<0.1%,46,<0.1%,18,13.0%
朝颜,上映10天,9.2万,1.90,<0.1%,86,<0.1%,8,--
天下无毒,上映49天,64.8万,1.89,<0.1%,7,<0.1%,70,--
菊次郎的夏天,上映7天,807.3万,1.83,<0.1%,45,<0.1%,13,14.7%
我在时间尽头等你,上映38天,5.05亿,1.16,<0.1%,38,<0.1%,9,18.5%
急先锋,上映首日,5851.5万,5738.11,44.6%,149347,46.2%,10,6.3%
夺冠,上映6天,2.82亿,5233.71,40.7%,107164,33.1%,13,9.9%
八佰,上映41天,30.53亿,1180.33,9.1%,32098,9.9%,10,10.2%
信条,上映27天,4.45亿,203.00,1.5%,5791,1.7%,9,10.0%
花木兰,上映20天,2.76亿,102.09,0.7%,9641,2.9%,3,3.4%
秀美人生,上映25天,1946.0万,98.29,0.7%,606,0.1%,47,55.7%
菊次郎的夏天,上映6天,805.5万,53.15,0.4%,3732,1.1%,4,4.6%
再见吧！少年,点映,34.7万,34.79,0.2%,2243,0.6%,4,3.8%
死无对证,上映13天,2933.9万,22.60,0.1%,2557,0.7%,3,3.1%
半条棉被,上映27天,523.3万,21.80,0.1%,350,0.1%,25,24.7%
萌宠流浪记,上映13天,899.7万,19.78,0.1%,2856,0.8%,3,2.5%
我在时间尽头等你,上映37天,5.05亿,18.22,0.1%,1194,0.3%,5,5.8%
芙蓉渡,上映20天,72.8万,17.46,0.1%,43,<0.1%,93,9.5%
1/2的魔法,上映43天,6794.2万,15.89,0.1%,1110,0.3%,5,4.5%
阿里巴巴与神灯,上映26天,1830.4万,11.94,<0.1%,340,0.1%,12,6.3%
2019阅兵盛典,零点场,8.2万,8.24,<0.1%,26,<0.1%,72,3.6%
港珠澳大桥,,850.0万,8.05,<0.1%,34,<0.1%,67,26.9%
赤焰,上映6天,16.5万,6.75,<0.1%,171,<0.1%,12,--
骄傲的少年,上映21天,19.0万,5.99,<0.1%,88,<0.1%,20,--
迷失的心,上映7天,31.2万,5.85,<0.1%,93,<0.1%,20,1.4%
攀登者,,10.98亿,5.46,<0.1%,19,<0.1%,100,40.9%
麦路人,上映14天,1798.2万,4.02,<0.1%,716,0.2%,2,2.4%
蓝色防线,上映13天,696.5万,3.71,<0.1%,594,0.1%,3,1.6%
北平会馆,上映42天,814.9万,3.55,<0.1%,188,<0.1%,7,10.4%
小妇人,上映37天,4734.5万,3.25,<0.1%,110,<0.1%,8,9.7%
误杀,,13.32亿,2.85,<0.1%,100,<0.1%,11,6.3%
半条被子,上映26天,50.9万,1.93,<0.1%,20,<0.1%,39,22.1%
雪人奇缘,,1.45亿,1.88,<0.1%,42,<0.1%,13,4.3%
信念一生,上映43天,329.7万,1.74,<0.1%,12,<0.1%,59,--
出发！第一书记,上映5天,2.7万,1.71,<0.1%,4,<0.1%,190,28.2%
假面饭店,上映27天,1699.7万,1.69,<0.1%,76,<0.1%,6,8.7%
食神归来,上映6天,8.6万,1.55,<0.1%,10,<0.1%,24,13.7%
盗梦空间,,4.95亿,1.47,<0.1%,98,<0.1%,6,6.0%
跟世俗说再见,上映6天,1.4万,1.41,<0.1%,14,<0.1%,26,--
我和我的家乡,零点场,35.2万,1.17,<0.1%,13,<0.1%,27,60.9%
巧虎大飞船历险记,,2397.1万,1.00,<0.1%,2,<0.1%,100,44.2%
夺冠,上映5天,2.29亿,2985.81,60.4%,133808,50.3%,6,4.0%
八佰,上映40天,30.41亿,1172.55,23.7%,51026,19.2%,6,6.0%
信条,上映26天,4.43亿,174.37,3.5%,14723,5.5%,4,3.3%
花木兰,上映19天,2.75亿,148.10,2.9%,24686,9.2%,2,1.7%
秀美人生,上映24天,1847.7万,128.92,2.6%,815,0.3%,46,46.0%
菊次郎的夏天,上映5天,752.3万,76.44,1.5%,14795,5.5%,2,1.7%
死无对证,上映12天,2911.3万,49.53,1.0%,7858,2.9%,3,2.1%
半条棉被,上映26天,501.5万,37.08,0.7%,490,0.1%,30,33.2%
我和我的家乡,点映,34.0万,33.08,0.6%,34,<0.1%,134,--
我在时间尽头等你,上映36天,5.05亿,22.61,0.4%,2539,0.9%,3,3.2%
芙蓉渡,上映19天,55.3万,15.89,0.3%,36,<0.1%,93,13.6%
麦路人,上映13天,1794.2万,13.26,0.2%,2960,1.1%,2,1.3%
阿里巴巴与神灯,上映25天,1818.5万,11.12,0.2%,429,0.1%,9,9.5%
1/2的魔法,上映42天,6778.3万,7.03,0.1%,1498,0.5%,2,1.8%
萌宠流浪记,上映12天,879.9万,6.92,0.1%,3699,1.3%,1,0.8%
蓝色防线,上映12天,692.8万,5.82,0.1%,1739,0.6%,2,1.2%
迷失的心,上映6天,25.3万,3.64,<0.1%,75,<0.1%,16,--
出走的马蹄,上映15天,10.0万,3.40,<0.1%,14,<0.1%,41,--
误杀,,13.32亿,3.20,<0.1%,200,<0.1%,7,2.5%
小妇人,上映36天,4731.3万,3.02,<0.1%,269,0.1%,3,4.5%
北平会馆,上映41天,811.4万,2.81,<0.1%,303,0.1%,4,2.7%
坚守1200秒,上映13天,41.2万,2.66,<0.1%,31,<0.1%,25,3.1%
假面饭店,上映26天,1698.0万,2.53,<0.1%,252,<0.1%,3,3.1%
急先锋,零点场,113.4万,2.45,<0.1%,27,<0.1%,18,65.2%
半条被子,上映25天,48.9万,2.28,<0.1%,27,<0.1%,30,35.0%
哈利·波特与魔法石,,2.47亿,1.87,<0.1%,175,<0.1%,4,2.1%
信念一生,上映42天,328.0万,1.73,<0.1%,11,<0.1%,63,--
雪人奇缘,,1.45亿,1.62,<0.1%,103,<0.1%,3,2.1%
追梦险途,上映42天,92.1万,1.54,<0.1%,13,<0.1%,30,9.3%
一点就到家,点映,49.4万,1.40,<0.1%,12,<0.1%,27,12.9%
赤焰,上映5天,9.8万,1.38,<0.1%,218,<0.1%,3,0.1%
攀登者,,10.98亿,1.11,<0.1%,9,<0.1%,47,28.1%
港珠澳大桥,,842.0万,1.09,<0.1%,7,<0.1%,53,--
盗梦空间,,4.95亿,1.09,<0.1%,183,<0.1%,3,2.4%
出发！第一书记,上映4天,1.0万,1.00,<0.1%,2,<0.1%,201,--
巧虎大飞船历险记,,2396.1万,1.00,<0.1%,1,<0.1%,200,54.4%
夺冠,上映4天,2.00亿,2975.45,61.1%,134747,50.6%,6,3.7%
八佰,上映39天,30.29亿,1171.50,24.0%,50559,18.9%,6,5.5%
信条,上映25天,4.41亿,158.59,3.2%,14440,5.4%,4,2.8%
花木兰,上映18天,2.74亿,141.17,2.9%,24474,9.1%,2,1.6%
秀美人生,上映23天,1718.8万,100.26,2.0%,702,0.2%,41,42.4%
菊次郎的夏天,上映4天,675.9万,79.26,1.6%,15544,5.8%,2,1.6%
死无对证,上映11天,2861.8万,47.01,0.9%,7842,2.9%,2,2.0%
半条棉被,上映25天,464.4万,32.50,0.6%,458,0.1%,28,30.7%
我在时间尽头等你,上映35天,5.04亿,20.97,0.4%,2329,0.8%,3,3.1%
芙蓉渡,上映18天,39.4万,17.28,0.3%,38,<0.1%,105,8.0%
麦路人,上映12天,1780.9万,12.66,0.2%,2969,1.1%,2,1.5%
阿里巴巴与神灯,上映24天,1807.4万,11.33,0.2%,448,0.1%,9,8.3%
一点就到家,点映,48.0万,10.68,0.2%,29,<0.1%,66,71.2%
急先锋,点映,110.9万,7.62,0.1%,18,<0.1%,79,68.4%
蓝色防线,上映11天,686.9万,7.24,0.1%,1749,0.6%,2,1.4%
萌宠流浪记,上映11天,873.0万,7.07,0.1%,3974,1.4%,1,0.7%
1/2的魔法,上映41天,6771.3万,6.56,0.1%,1544,0.5%,2,1.4%
巧虎大飞船历险记,,2395.1万,6.00,0.1%,7,<0.1%,172,67.7%
追梦险途,上映41天,90.6万,5.10,0.1%,24,<0.1%,54,26.9%
迷失的心,上映5天,21.7万,4.21,<0.1%,72,<0.1%,19,--
坚守1200秒,上映12天,38.5万,3.63,<0.1%,34,<0.1%,31,3.1%
误杀,,13.32亿,3.36,<0.1%,189,<0.1%,8,7.0%
出走的马蹄,上映14天,6.6万,3.30,<0.1%,13,<0.1%,43,--
小妇人,上映35天,4728.3万,2.90,<0.1%,269,0.1%,3,3.1%
北平会馆,上映40天,808.6万,2.74,<0.1%,295,0.1%,4,3.2%
假面饭店,上映25天,1695.4万,2.43,<0.1%,225,<0.1%,3,2.4%
信念一生,上映41天,326.3万,2.09,<0.1%,11,<0.1%,75,--
半条被子,上映24天,46.6万,2.04,<0.1%,25,<0.1%,31,11.6%
盗梦空间,,4.95亿,1.90,<0.1%,187,<0.1%,4,2.5%
赤焰,上映4天,8.4万,1.37,<0.1%,228,<0.1%,2,0.0%
无“疯”也起浪,上映32天,153.7万,1.32,<0.1%,3,<0.1%,111,--
港珠澳大桥,,840.9万,1.26,<0.1%,9,<0.1%,47,12.3%
攀登者,,10.98亿,1.16,<0.1%,9,<0.1%,48,--
夺冠,上映3天,1.70亿,4276.50,62.5%,151241,52.2%,8,4.9%
八佰,上映38天,30.17亿,1565.51,22.9%,50843,17.5%,8,7.8%
信条,上映24天,4.40亿,271.01,3.9%,13904,4.8%,6,5.2%
花木兰,上映17天,2.73亿,194.18,2.8%,24179,8.3%,3,2.3%
菊次郎的夏天,上映3天,596.6万,125.14,1.8%,18458,6.3%,3,2.2%
秀美人生,上映22天,1618.5万,115.98,1.6%,738,0.2%,45,51.2%
死无对证,上映10天,2814.7万,61.41,0.8%,7368,2.5%,3,2.6%
半条棉被,上映24天,431.9万,39.02,0.5%,467,0.1%,33,40.1%
我在时间尽头等你,上映34天,5.04亿,24.14,0.3%,2029,0.7%,4,4.1%
麦路人,上映11天,1768.2万,18.38,0.2%,2963,1.0%,2,2.0%
萌宠流浪记,上映10天,865.9万,18.01,0.2%,7396,2.5%,1,0.9%
1/2的魔法,上映40天,6764.7万,17.71,0.2%,2846,0.9%,2,2.1%
阿里巴巴与神灯,上映23天,1796.0万,10.23,0.1%,1111,0.3%,3,3.5%
蓝色防线,上映10天,679.7万,7.77,0.1%,1633,0.5%,2,1.7%
迷失的心,上映4天,17.5万,6.11,<0.1%,134,<0.1%,15,--
追梦险途,上映40天,85.5万,4.81,<0.1%,21,<0.1%,58,8.7%
坚守1200秒,上映11天,34.9万,4.61,<0.1%,34,<0.1%,39,4.5%
芙蓉渡,上映17天,22.1万,4.59,<0.1%,18,<0.1%,60,--
假面饭店,上映24天,1693.0万,4.33,<0.1%,226,<0.1%,5,6.9%
小妇人,上映34天,4725.3万,4.19,<0.1%,252,<0.1%,5,5.7%
赤焰,上映3天,7.0万,4.11,<0.1%,233,<0.1%,6,0.5%
误杀,,13.32亿,3.44,<0.1%,154,<0.1%,10,6.8%
出走的马蹄,上映13天,3.3万,3.30,<0.1%,13,<0.1%,43,--
北平会馆,上映39天,805.8万,3.07,<0.1%,285,<0.1%,5,5.2%
盗梦空间,,4.95亿,2.98,<0.1%,193,<0.1%,6,4.0%
半条被子,上映23天,44.6万,2.91,<0.1%,33,<0.1%,32,2.9%
港珠澳大桥,,839.6万,1.94,<0.1%,13,<0.1%,51,14.7%
食神归来,上映3天,6.2万,1.80,<0.1%,181,<0.1%,3,0.1%
邻里美好的一天,上映10天,191.0万,1.66,<0.1%,243,<0.1%,2,1.8%
通往春天的列车,上映11天,321.0万,1.63,<0.1%,562,0.1%,1,0.4%
骄傲的少年,上映18天,11.5万,1.57,<0.1%,84,<0.1%,6,--
攀登者,,10.98亿,1.52,<0.1%,9,<0.1%,59,6.9%
信念一生,上映40天,324.2万,1.41,<0.1%,11,<0.1%,52,--
大河向东流之沁源故事,上映31天,27.7万,1.20,<0.1%,31,<0.1%,14,--
辉夜大小姐想让我告白,上映17天,394.7万,1.20,<0.1%,173,<0.1%,3,3.4%
哈利·波特与魔法石,,2.47亿,1.19,<0.1%,170,<0.1%,2,2.4%
夺冠,上映2天,1.27亿,7098.89,64.0%,163401,53.4%,12,7.5%
八佰,上映37天,30.02亿,2211.44,19.9%,48936,15.9%,12,11.0%
信条,上映23天,4.37亿,506.48,4.5%,12961,4.2%,11,10.3%
花木兰,上映16天,2.71亿,352.57,3.1%,23562,7.7%,5,4.3%
菊次郎的夏天,上映2天,471.5万,262.72,2.3%,21556,7.0%,4,4.0%
萌宠流浪记,上映9天,847.9万,135.88,1.2%,10560,3.4%,5,4.9%
1/2的魔法,上映39天,6747.0万,95.56,0.8%,4220,1.3%,8,7.1%
死无对证,上映9天,2753.3万,95.01,0.8%,6811,2.2%,5,4.9%
秀美人生,上映21天,1502.5万,74.92,0.6%,493,0.1%,44,51.7%
我在时间尽头等你,上映33天,5.04亿,42.23,0.3%,2688,0.8%,5,6.4%
一点就到家,点映,37.1万,36.70,0.3%,349,0.1%,28,22.8%
麦路人,上映10天,1749.8万,24.37,0.2%,2829,0.9%,3,2.6%
阿里巴巴与神灯,上映22天,1785.8万,16.52,0.1%,1499,0.4%,4,3.3%
蓝色防线,上映9天,671.9万,13.78,0.1%,1528,0.4%,4,2.8%
半条棉被,上映23天,392.9万,9.69,<0.1%,223,<0.1%,18,8.6%
迷失的心,上映3天,11.4万,8.13,<0.1%,170,<0.1%,16,--
小妇人,上映33天,4721.1万,7.61,<0.1%,222,<0.1%,10,10.4%
假面饭店,上映23天,1688.6万,7.59,<0.1%,215,<0.1%,8,6.2%
芙蓉渡,上映16天,17.5万,5.48,<0.1%,20,<0.1%,64,--
误杀,,13.32亿,5.00,<0.1%,139,<0.1%,15,11.5%
追梦险途,上映39天,80.6万,4.90,<0.1%,22,<0.1%,56,17.3%
港珠澳大桥,,837.7万,4.16,<0.1%,22,<0.1%,52,10.1%
哈利·波特与魔法石,,2.47亿,4.00,<0.1%,179,<0.1%,6,3.9%
骄傲的少年,上映17天,9.9万,3.12,<0.1%,81,<0.1%,13,--
北平会馆,上映38天,802.8万,3.10,<0.1%,261,<0.1%,5,4.6%
盗梦空间,,4.95亿,2.71,<0.1%,179,<0.1%,6,6.1%
食神归来,上映2天,4.4万,2.65,<0.1%,92,<0.1%,5,3.2%
辉夜大小姐想让我告白,上映16天,393.5万,2.40,<0.1%,184,<0.1%,5,5.8%
邻里美好的一天,上映9天,189.3万,2.26,<0.1%,255,<0.1%,3,3.7%
新愚公移山,上映17天,181.9万,1.94,<0.1%,248,<0.1%,3,6.5%
赤焰,上映2天,2.9万,1.91,<0.1%,242,<0.1%,3,0.3%
攀登者,,10.98亿,1.65,<0.1%,12,<0.1%,49,8.5%
通往春天的列车,上映10天,319.4万,1.58,<0.1%,502,0.1%,1,0.4%
雪人奇缘,,1.45亿,1.50,<0.1%,112,<0.1%,7,4.8%
大河向东流之沁源故事,上映30天,26.5万,1.27,<0.1%,32,<0.1%,14,--
魔发精灵2,上映37天,686.9万,1.24,<0.1%,159,<0.1%,3,2.5%
朝颜,上映5天,6.0万,1.19,<0.1%,22,<0.1%,17,--
未知嫌疑人,上映17天,139.9万,1.16,<0.1%,123,<0.1%,3,0.5%
星际穿越,,8.76亿,1.03,<0.1%,41,<0.1%,9,7.3%
夺冠,上映首日,5652.7万,5531.90,63.5%,81702,29.5%,18,12.2%
八佰,上映36天,29.80亿,1934.80,22.2%,58700,21.2%,9,6.7%
信条,上映22天,4.32亿,285.64,3.2%,20431,7.3%,4,3.0%
花木兰,上映15天,2.67亿,265.75,3.0%,35901,12.9%,3,1.7%
菊次郎的夏天,上映首日,208.7万,208.79,2.3%,37411,13.5%,2,1.8%
秀美人生,上映20天,1427.6万,126.06,1.4%,794,0.2%,46,45.9%
死无对证,上映8天,2658.3万,90.80,1.0%,13473,4.8%,3,2.0%
半条棉被,上映22天,383.2万,40.56,0.4%,520,0.1%,31,27.5%
我在时间尽头等你,上映32天,5.04亿,39.68,0.4%,4851,1.7%,3,2.6%
麦路人,上映9天,1725.5万,33.38,0.3%,6742,2.4%,2,1.4%
蓝色防线,上映8天,658.1万,18.62,0.2%,3234,1.1%,2,2.4%
萌宠流浪记,上映8天,712.0万,17.46,0.2%,4215,1.5%,2,1.2%
误杀,,13.32亿,11.76,0.1%,248,<0.1%,17,8.5%
1/2的魔法,上映38天,6651.4万,11.09,0.1%,1520,0.5%,3,2.4%
阿里巴巴与神灯,上映21天,1769.3万,9.05,0.1%,420,0.1%,7,6.1%
追梦险途,上映38天,75.7万,8.30,<0.1%,35,<0.1%,60,20.1%
坚守1200秒,上映9天,29.6万,7.49,<0.1%,49,<0.1%,44,7.7%
半条被子,上映21天,41.3万,4.80,<0.1%,54,<0.1%,34,13.5%
芙蓉渡,上映15天,12.0万,4.25,<0.1%,17,<0.1%,62,--
假面饭店,上映22天,1681.1万,4.22,<0.1%,387,0.1%,3,2.7%
小妇人,上映32天,4713.5万,4.13,<0.1%,382,0.1%,3,3.3%
迷失的心,上映2天,3.2万,3.13,<0.1%,70,<0.1%,15,4.4%
港珠澳大桥,,833.5万,3.03,<0.1%,18,<0.1%,53,8.5%
北平会馆,上映37天,799.7万,2.77,<0.1%,249,<0.1%,5,4.3%
邻里美好的一天,上映8天,187.0万,2.60,<0.1%,848,0.3%,1,0.7%
未知嫌疑人,上映16天,138.8万,2.42,<0.1%,156,<0.1%,5,0.5%
无“疯”也起浪,上映29天,151.1万,2.39,<0.1%,11,<0.1%,55,57.2%
攀登者,,10.98亿,2.16,<0.1%,12,<0.1%,65,--
雪人奇缘,,1.45亿,1.87,<0.1%,52,<0.1%,11,3.2%
食神归来,上映首日,1.7万,1.78,<0.1%,78,<0.1%,6,1.0%
盗梦空间,,4.95亿,1.73,<0.1%,296,0.1%,3,2.3%
骄傲的少年,上映16天,6.8万,1.57,<0.1%,97,<0.1%,5,--
哈利·波特与魔法石,,2.47亿,1.53,<0.1%,240,<0.1%,2,2.8%
大河向东流之沁源故事,上映29天,25.3万,1.52,<0.1%,33,<0.1%,16,--
信念一生,上映38天,322.8万,1.49,<0.1%,20,<0.1%,30,--
通往春天的列车,上映9天,317.8万,1.44,<0.1%,1566,0.5%,1,0.1%
辉夜大小姐想让我告白,上映15天,391.0万,1.34,<0.1%,261,<0.1%,2,2.0%
赤焰,上映首日,1.0万,1.01,<0.1%,299,0.1%,2,0.7%
八佰,上映35天,29.60亿,1907.11,58.7%,75978,29.7%,7,4.5%
花木兰,上映14天,2.64亿,378.57,11.6%,55176,21.5%,2,1.5%
信条,上映21天,4.29亿,322.77,9.9%,33196,12.9%,3,2.0%
死无对证,上映7天,2567.5万,175.79,5.4%,28461,11.1%,2,1.8%
秀美人生,上映19天,1301.6万,106.10,3.2%,714,0.2%,43,45.0%
麦路人,上映8天,1692.1万,101.49,3.1%,18492,7.2%,2,1.5%
我在时间尽头等你,上映31天,5.03亿,67.55,2.0%,9244,3.6%,3,2.3%
蓝色防线,上映7天,639.5万,30.90,0.9%,8412,3.2%,2,1.4%
半条棉被,上映21天,342.6万,28.31,0.8%,423,0.1%,26,31.3%
萌宠流浪记,上映7天,694.5万,11.81,0.3%,5897,2.3%,1,0.7%
误杀,,13.32亿,11.76,0.3%,409,0.1%,10,3.2%
假面饭店,上映21天,1676.8万,8.80,0.2%,897,0.3%,3,2.5%
阿里巴巴与神灯,上映20天,1760.2万,8.29,0.2%,461,0.1%,6,5.3%
邻里美好的一天,上映7天,184.4万,8.24,0.2%,3657,1.4%,1,0.5%
小妇人,上映31天,4709.4万,7.73,0.2%,872,0.3%,3,3.7%
追梦险途,上映37天,67.4万,7.64,0.2%,32,<0.1%,60,18.2%
无“疯”也起浪,上映28天,148.7万,7.50,0.2%,29,<0.1%,65,50.0%
1/2的魔法,上映37天,6640.4万,7.47,0.2%,1875,0.7%,2,1.4%
通往春天的列车,上映8天,316.3万,6.84,0.2%,6232,2.4%,1,0.4%
芙蓉渡,上映14天,7.8万,4.50,0.1%,22,<0.1%,43,--
坚守1200秒,上映8天,22.1万,3.99,0.1%,41,<0.1%,28,2.2%
盗梦空间,,4.95亿,3.01,<0.1%,605,0.2%,2,1.8%
北平会馆,上映36天,796.9万,2.83,<0.1%,377,0.1%,3,3.1%
哈利·波特与魔法石,,2.47亿,2.47,<0.1%,492,0.1%,2,1.5%
辉夜大小姐想让我告白,上映14天,389.7万,2.32,<0.1%,668,0.2%,2,1.1%
梅艳芳菲,上映31天,95.7万,2.28,<0.1%,176,<0.1%,5,0.4%
半条被子,上映20天,36.5万,1.89,<0.1%,33,<0.1%,20,7.3%
骄傲的少年,上映15天,5.2万,1.29,<0.1%,90,<0.1%,5,--
港珠澳大桥,,830.5万,1.11,<0.1%,14,<0.1%,26,23.9%
八佰,上映34天,29.41亿,1971.02,58.2%,75784,29.4%,7,4.8%
花木兰,上映13天,2.61亿,422.46,12.4%,55519,21.5%,3,1.8%
信条,上映20天,4.26亿,344.18,10.1%,33409,12.9%,3,2.3%
死无对证,上映6天,2391.7万,191.92,5.6%,28858,11.2%,3,2.1%
麦路人,上映7天,1590.6万,118.35,3.4%,18790,7.3%,2,1.8%
秀美人生,上映18天,1195.4万,82.21,2.4%,635,0.2%,37,39.2%
我在时间尽头等你,上映30天,5.02亿,69.09,2.0%,9091,3.5%,3,2.4%
蓝色防线,上映6天,608.6万,34.41,1.0%,8714,3.3%,2,1.3%
半条棉被,上映20天,314.3万,22.11,0.6%,360,0.1%,24,23.6%
萌宠流浪记,上映6天,682.7万,11.27,0.3%,6121,2.3%,1,0.6%
通往春天的列车,上映7天,309.5万,9.78,0.2%,6546,2.5%,1,0.3%
小妇人,上映30天,4701.7万,9.60,0.2%,882,0.3%,4,3.2%
无“疯”也起浪,上映27天,141.2万,8.49,0.2%,30,<0.1%,71,50.0%
邻里美好的一天,上映6天,176.2万,8.43,0.2%,3809,1.4%,1,0.7%
阿里巴巴与神灯,上映19天,1751.9万,8.34,0.2%,466,0.1%,6,5.4%
1/2的魔法,上映36天,6632.9万,8.33,0.2%,1880,0.7%,2,1.4%
追梦险途,上映36天,59.8万,8.24,0.2%,37,<0.1%,56,25.1%
误杀,,13.32亿,8.16,0.2%,423,0.1%,8,3.2%
假面饭店,上映20天,1668.0万,6.10,0.1%,848,0.3%,2,2.3%
坚守1200秒,上映7天,18.1万,4.59,0.1%,42,<0.1%,32,3.9%
盗梦空间,,4.95亿,3.70,0.1%,595,0.2%,3,3.3%
北平会馆,上映35天,794.0万,2.72,<0.1%,364,0.1%,3,2.6%
芙蓉渡,上映13天,3.3万,2.18,<0.1%,15,<0.1%,33,0.0%
半条被子,上映19天,34.6万,2.17,<0.1%,38,<0.1%,22,13.0%
哈利·波特与魔法石,,2.47亿,2.09,<0.1%,474,0.1%,2,1.0%
辉夜大小姐想让我告白,上映13天,387.4万,2.02,<0.1%,648,0.2%,2,1.3%
大闹天宫（京剧）,上映6天,29.3万,1.66,<0.1%,9,<0.1%,37,27.4%
